group	method	submitTime	launchTime	finishTime	task	taskNo	taskStartTime	taskFinishTime	taskInputBytes	taskOutputBytes	taskInputRecords	taskOutputRecords	attemptNo	aStartTime	aFinishTime	mapInputBytes	mapOutputBytes	mapInputRecords	mapOutputRecords	cumulativeCpuUsage	virtualMemoryUsage	physicalMemoryUsage	heapUsage	combineInputRecords	reduceInputGroups	reduceInputRecords	reduceShuffleBytes	reduceOutputRecords	spilledRecords	shuffleFinished	sortedFinished	hostName	hdfsBytesRead	hdfsBytesWritten	fileBytesRead	fileBytesWritten
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	383	1601025424184	1601025491661	59199	160455	369	8998	1	1601025489393	1601025491661	369	-1	94567	8998	1210	2058256384	235167744	130547712	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	59199	0	0	160455
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	384	1601025424184	1601025492661	59096	152269	264	9068	1	1601025490401	1601025492661	264	-1	94824	9068	1280	2065661952	241635328	187170816	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	59096	0	0	152269
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	385	1601025424184	1601025491767	58977	163289	282	8539	1	1601025489394	1601025491767	282	-1	92564	8539	1310	2058444800	234201088	188219392	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	58977	0	0	163289
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	386	1601025424184	1601025492564	58803	141476	534	9575	1	1601025490399	1601025492564	534	-1	96132	9575	1130	2060922880	240738304	127401984	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	58803	0	0	141476
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	387	1601025424184	1601025492764	58445	146168	247	9769	1	1601025490400	1601025492764	247	-1	97000	9769	1090	2056658944	235085824	127401984	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	58445	0	0	146168
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	388	1601025424184	1601025492637	58340	158541	377	8839	1	1601025490397	1601025492637	377	-1	92999	8839	1380	2059288576	242044928	128450560	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	58340	0	0	158541
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	389	1601025424184	1601025492601	58259	159499	263	8898	1	1601025490409	1601025492601	263	-1	93333	8898	1520	2060173312	240398336	187695104	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	58259	0	0	159499
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	390	1601025424184	1601025492771	57616	155229	267	8852	1	1601025490399	1601025492771	267	-1	92478	8852	1290	2058231808	240771072	128974848	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	57616	0	0	155229
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	391	1601025424184	1601025493492	57538	167115	218	9192	1	1601025491399	1601025493492	218	-1	93840	9192	1200	2062458880	245555200	128974848	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	57538	0	0	167115
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	392	1601025424184	1601025493664	57415	151116	354	9160	1	1601025491400	1601025493664	354	-1	93356	9160	1260	2057236480	235597824	128450560	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	57415	0	0	151116
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	393	1601025424184	1601025493666	57266	149258	250	8542	1	1601025491402	1601025493666	250	-1	90915	8542	1160	2060218368	241934336	127401984	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	57266	0	0	149258
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	394	1601025424184	1601025493635	57185	148259	248	9147	1	1601025491400	1601025493635	248	-1	93257	9147	1400	2064449536	243642368	187170816	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	57185	0	0	148259
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	395	1601025424184	1601025493590	57052	147111	248	8715	1	1601025491400	1601025493590	248	-1	91402	8715	1310	2060894208	240107520	187695104	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	57052	0	0	147111
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	396	1601025424184	1601025494585	56911	148028	565	9473	1	1601025492407	1601025494585	565	-1	93812	9473	1240	2060066816	238604288	189267968	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	56911	0	0	148028
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	397	1601025424184	1601025494639	56863	148093	621	9398	1	1601025492410	1601025494639	621	-1	93379	9398	1960	2059636736	247574528	125829120	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	56863	0	0	148093
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	398	1601025424185	1601025494771	56782	157441	368	8965	1	1601025492412	1601025494771	368	-1	92017	8965	1330	2063671296	247570432	186646528	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	56782	0	0	157441
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	399	1601025424185	1601025494612	56677	154551	248	8916	1	1601025492409	1601025494612	248	-1	91820	8916	1510	2057785344	238198784	187695104	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	56677	0	0	154551
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	400	1601025424185	1601025494631	56523	149513	214	8970	1	1601025492411	1601025494631	214	-1	91929	8970	1350	2057674752	233488384	128450560	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	56523	0	0	149513
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	401	1601025424185	1601025494541	56249	143666	340	8896	1	1601025492408	1601025494541	340	-1	91167	8896	1100	2055671808	233320448	128974848	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	56249	0	0	143666
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	402	1601025424185	1601025494777	56036	160829	1026	9780	1	1601025492408	1601025494777	1026	-1	93361	9780	1340	2062340096	241655808	126353408	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	56036	0	0	160829
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	403	1601025424185	1601025495612	55856	155195	265	8791	1	1601025493407	1601025495612	265	-1	90475	8791	1470	2063437824	245014528	188219392	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	55856	0	0	155195
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	404	1601025424185	1601025495556	55790	147763	405	9335	1	1601025493411	1601025495556	405	-1	92375	9335	1380	2061787136	241426432	189267968	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	55790	0	0	147763
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	405	1601025424185	1601025495606	55629	158189	261	8355	1	1601025493409	1601025495606	261	-1	88536	8355	1580	2057654272	241332224	187695104	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	55629	0	0	158189
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	406	1601025424185	1601025495864	55287	143958	410	8787	1	1601025493411	1601025495864	410	-1	89649	8787	1230	2058166272	237965312	127401984	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	55287	0	0	143958
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	407	1601025424185	1601025496619	54993	148020	269	8535	1	1601025494413	1601025496619	269	-1	88568	8535	1290	2058137600	236699648	126877696	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	54993	0	0	148020
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	408	1601025424185	1601025495677	54807	156184	262	8337	1	1601025493409	1601025495677	262	-1	87638	8337	1160	2059333632	243568640	128974848	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	54807	0	0	156184
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	409	1601025424185	1601025496795	54790	155282	250	8442	1	1601025494415	1601025496795	250	-1	88035	8442	1110	2057965568	234586112	127401984	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	54790	0	0	155282
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	410	1601025424185	1601025496552	54158	154177	323	8218	1	1601025494416	1601025496552	323	-1	86426	8218	1530	2062110720	243556352	187695104	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	54158	0	0	154177
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	411	1601025424185	1601025496630	53979	142347	296	8519	1	1601025494415	1601025496630	296	-1	87473	8519	1190	2060996608	240766976	129499136	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	53979	0	0	142347
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	412	1601025424185	1601025496654	53393	222681	361	825	1	1601025494416	1601025496654	361	-1	97872	825	1060	2060382208	235515904	187695104	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	53393	0	0	222681
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	413	1601025424186	1601025497619	53136	146116	412	8230	1	1601025495417	1601025497619	412	-1	85293	8230	1240	2058162176	236773376	187695104	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	53136	0	0	146116
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	414	1601025424186	1601025497663	53037	154065	341	8242	1	1601025495420	1601025497663	341	-1	85411	8242	1330	2061553664	240345088	188219392	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	53037	0	0	154065
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	415	1601025424186	1601025497698	52751	147419	258	8079	1	1601025495421	1601025497698	258	-1	84520	8079	1160	2057428992	235962368	128974848	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	52751	0	0	147419
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	416	1601025424186	1601025496660	52730	150120	307	8430	1	1601025494418	1601025496660	307	-1	85857	8430	1980	2057830400	247214080	125829120	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	52730	0	0	150120
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	417	1601025424186	1601025497737	52552	147283	240	8059	1	1601025495417	1601025497737	240	-1	84257	8059	1660	2059870208	243511296	128974848	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	52552	0	0	147283
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	418	1601025424186	1601025497773	52355	151455	289	8116	1	1601025495418	1601025497773	289	-1	84250	8116	1310	2061934592	243802112	125829120	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	52355	0	0	151455
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	419	1601025424186	1601025497709	52354	158170	251	7908	1	1601025495420	1601025497709	251	-1	83480	7908	2100	2064678912	246427648	127401984	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	52354	0	0	158170
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	420	1601025424186	1601025497534	51887	150419	219	7313	1	1601025495420	1601025497534	219	-1	80685	7313	1340	2060054528	239136768	187695104	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	51887	0	0	150419
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	421	1601025424186	1601025498637	51151	144753	253	7640	1	1601025496422	1601025498637	253	-1	81178	7640	1500	2057850880	237764608	188219392	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	51151	0	0	144753
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	422	1601025424186	1601025498718	51146	149395	219	7684	1	1601025496424	1601025498718	219	-1	81410	7684	1670	2059468800	247029760	126353408	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	51146	0	0	149395
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	423	1601025424186	1601025498577	50686	149039	272	8113	1	1601025496424	1601025498577	272	-1	82576	8113	1200	2057932800	238751744	128450560	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	50686	0	0	149039
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	424	1601025424186	1601025498757	50662	149483	432	8007	1	1601025496423	1601025498757	432	-1	81904	8007	1260	2059427840	238075904	125829120	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	50662	0	0	149483
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	425	1601025424186	1601025498707	50444	150976	215	7419	1	1601025496422	1601025498707	215	-1	79669	7419	1200	2059489280	239730688	127401984	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	50444	0	0	150976
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	426	1601025424187	1601025499753	50336	147713	287	8057	1	1601025497427	1601025499753	287	-1	81985	8057	1920	2060677120	242266112	126353408	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	50336	0	0	147713
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	427	1601025424187	1601025499631	50308	148942	374	7842	1	1601025497427	1601025499631	374	-1	80998	7842	1250	2058764288	240238592	188219392	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	50308	0	0	148942
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	428	1601025424187	1601025499661	50141	149403	269	7740	1	1601025497427	1601025499661	269	-1	80551	7740	1350	2061455360	239124480	126877696	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	50141	0	0	149403
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	429	1601025424187	1601025499632	50030	145865	188	7124	1	1601025497429	1601025499632	188	-1	78088	7124	1600	2057363456	248344576	125829120	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	50030	0	0	145865
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	430	1601025424187	1601025500720	49987	159042	371	7860	1	1601025498430	1601025500720	371	-1	80727	7860	1580	2062831616	241377280	187695104	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	49987	0	0	159042
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	431	1601025424187	1601025499795	49691	146096	294	7964	1	1601025497430	1601025499795	294	-1	80942	7964	1640	2056802304	238682112	125829120	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	49691	0	0	146096
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	432	1601025424187	1601025499860	49686	153556	484	7867	1	1601025497428	1601025499860	484	-1	80276	7867	1120	2057592832	236638208	126353408	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	49686	0	0	153556
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	433	1601025424187	1601025500519	49631	147188	254	7662	1	1601025498436	1601025500519	254	-1	79752	7662	1210	2060492800	243982336	126877696	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	49631	0	0	147188
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	434	1601025424187	1601025500745	49344	153970	304	7581	1	1601025498435	1601025500745	304	-1	79066	7581	1850	2058493952	243830784	125829120	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	49344	0	0	153970
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	435	1601025424187	1601025500652	49131	143992	286	8016	1	1601025498434	1601025500652	286	-1	80621	8016	1610	2059763712	250040320	125829120	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	49131	0	0	143992
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	436	1601025424187	1601025500749	48934	149978	342	7615	1	1601025498435	1601025500749	342	-1	78738	7615	1230	2059579392	243212288	126877696	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	48934	0	0	149978
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	437	1601025424188	1601025500686	48912	148023	283	7757	1	1601025498434	1601025500686	283	-1	79360	7757	1170	2057232384	239202304	125829120	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	48912	0	0	148023
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	438	1601025424188	1601025500674	48426	143883	230	7557	1	1601025498433	1601025500674	230	-1	78159	7557	1220	2058280960	240947200	128974848	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	48426	0	0	143883
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	439	1601025424188	1601025501582	48422	145973	193	7532	1	1601025499434	1601025501582	193	-1	78108	7532	1210	2057736192	236318720	126877696	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	48422	0	0	145973
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	440	1601025424188	1601025501660	48171	141972	253	7637	1	1601025499438	1601025501660	253	-1	78204	7637	1860	2061193216	243007488	126877696	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	48171	0	0	141972
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	441	1601025424188	1601025501752	48097	157697	179	7509	1	1601025499434	1601025501752	179	-1	77721	7509	1250	2057818112	236945408	128974848	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	48097	0	0	157697
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	442	1601025424188	1601025501833	47855	154545	255	7343	1	1601025499436	1601025501833	255	-1	76689	7343	1770	2056699904	237977600	125829120	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	47855	0	0	154545
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	443	1601025424188	1601025502582	47813	162989	271	7253	1	1601025500438	1601025502582	271	-1	76263	7253	1280	2057388032	242348032	127926272	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	47813	0	0	162989
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	444	1601025424188	1601025501617	47556	143118	260	7527	1	1601025499435	1601025501617	260	-1	77131	7527	1160	2056384512	235483136	188219392	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	47556	0	0	143118
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	445	1601025424189	1601025502725	47331	147235	237	7245	1	1601025500436	1601025502725	237	-1	75804	7245	1250	2056687616	242704384	188743680	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	47331	0	0	147235
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	446	1601025424189	1601025502606	47147	148956	275	6973	1	1601025500440	1601025502606	275	-1	74487	6973	1440	2059395072	239595520	127401984	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	47147	0	0	148956
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	447	1601025424189	1601025503515	47102	147700	270	7203	1	1601025501441	1601025503515	270	-1	75349	7203	1320	2058424320	237916160	126353408	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	47102	0	0	147700
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	448	1601025424189	1601025502555	47033	146888	264	7240	1	1601025500438	1601025502555	264	-1	75459	7240	1650	2062827520	245575680	188743680	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	47033	0	0	146888
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	449	1601025424189	1601025502677	46903	147364	224	7200	1	1601025500439	1601025502677	224	-1	75223	7200	1270	2062663680	249225216	188219392	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	46903	0	0	147364
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	450	1601025424189	1601025502676	46719	143676	338	7101	1	1601025500438	1601025502676	338	-1	74432	7101	1260	2058129408	241295360	126353408	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	46719	0	0	143676
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	451	1601025424189	1601025503546	46665	142680	301	7816	1	1601025501446	1601025503546	301	-1	77324	7816	1730	2059059200	241463296	125829120	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	46665	0	0	142680
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	452	1601025424189	1601025503689	46367	148394	239	7305	1	1601025501443	1601025503689	239	-1	75071	7305	2390	2058608640	239579136	126877696	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	46367	0	0	148394
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	453	1601025424189	1601025503770	46297	142926	246	7630	1	1601025501444	1601025503770	246	-1	76299	7630	1140	2057388032	237072384	188219392	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	46297	0	0	142926
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	454	1601025424189	1601025503775	45723	153464	307	6969	1	1601025501444	1601025503775	307	-1	72994	6969	1120	2056572928	242937856	188743680	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	45723	0	0	153464
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	455	1601025424189	1601025504599	45383	147312	261	7093	1	1601025502451	1601025504599	261	-1	73233	7093	1220	2059669504	238305280	127401984	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	45383	0	0	147312
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	456	1601025424190	1601025503684	45129	151821	285	6899	1	1601025501441	1601025503684	285	-1	72159	6899	1420	2062557184	241692672	129499136	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	45129	0	0	151821
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	457	1601025424190	1601025504728	44659	144469	228	6954	1	1601025502450	1601025504728	228	-1	71978	6954	1050	2057936896	231186432	187695104	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	44659	0	0	144469
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	458	1601025424190	1601025504691	44613	146364	266	6782	1	1601025502445	1601025504691	266	-1	71198	6782	1100	2058596352	235171840	127401984	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	44613	0	0	146364
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	459	1601025424190	1601025504712	44589	143464	326	7338	1	1601025502449	1601025504712	326	-1	73281	7338	1530	2059706368	238100480	187170816	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	44589	0	0	143464
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	460	1601025424190	1601025505719	44493	140477	314	7467	1	1601025503448	1601025505719	314	-1	73731	7467	1150	2057703424	234233856	188743680	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	44493	0	0	140477
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	461	1601025424190	1601025504690	44431	150985	227	6875	1	1601025502447	1601025504690	227	-1	71436	6875	1900	2058067968	241205248	126353408	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	44431	0	0	150985
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	462	1601025424190	1601025504713	43148	143124	209	6867	1	1601025502446	1601025504713	209	-1	70160	6867	1660	2059247616	243081216	125829120	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	43148	0	0	143124
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	463	1601025424190	1601025505682	42916	147563	236	6474	1	1601025503451	1601025505682	236	-1	68318	6474	1210	2059264000	233984000	127401984	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	42916	0	0	147563
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	464	1601025424190	1601025505675	42825	145389	199	6451	1	1601025503451	1601025505675	199	-1	68187	6451	1050	2056761344	235331584	188743680	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	42825	0	0	145389
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	465	1601025424191	1601025505743	42753	136167	245	6725	1	1601025503449	1601025505743	245	-1	69131	6725	1290	2060165120	235712512	128450560	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	42753	0	0	136167
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	466	1601025424191	1601025505516	42650	150773	272	6516	1	1601025503450	1601025505516	272	-1	68162	6516	1230	2057887744	248066048	187170816	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	42650	0	0	150773
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	467	1601025424191	1601025506669	42274	150960	246	6429	1	1601025504479	1601025506669	246	-1	67468	6429	1020	2056642560	231112704	187695104	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	42274	0	0	150960
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	468	1601025424191	1601025506738	42024	146052	182	6627	1	1601025504454	1601025506738	182	-1	68106	6627	1080	2058915840	233582592	126353408	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave1	42024	0	0	146052
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	469	1601025424191	1601025506623	41560	144402	250	6453	1	1601025504479	1601025506623	250	-1	66852	6453	1090	2055008256	233775104	188219392	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave4	41560	0	0	144402
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	470	1601025424191	1601025506801	40985	145306	251	6601	1	1601025504454	1601025506801	251	-1	66872	6601	1050	2057748480	233369600	127926272	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	40985	0	0	145306
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	471	1601025424191	1601025506590	40358	146703	254	6267	1	1601025504477	1601025506590	254	-1	64896	6267	1110	2058268672	236847104	126353408	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave3	40358	0	0	146703
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	472	1601025424191	1601025506782	40019	144814	230	5854	1	1601025504479	1601025506782	230	-1	62931	5854	1270	2056941568	233570304	187695104	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	40019	0	0	144814
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	473	1601025424191	1601025507664	39893	144812	216	6335	1	1601025505458	1601025507664	216	-1	64775	6335	960	2057879552	230981632	126877696	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave2	39893	0	0	144812
wordcount	WordCount[1601025421099]	1601025420288	1601025423997	1601025519269	Map	474	1601025424191	1601025507623	39689	140562	361	5864	1	1601025505457	1601025507623	361	-1	62496	5864	1150	2065727488	245727232	188219392	-1	-1	-1	-1	-1	-1	-1	-1	/default-rack/slave5	39689	0	0	140562
